1,174,175,176,178,170,175,172,175,173,174
2,172,173,176,178,176,177,169,174,174,173
3,173,172,174,175,179,177,178,174,176,172
4,175,173,173,175,178,174,171,172,174,174
5,176,177,172,181,180,169,171,177,171,174
6,176,173,176,175,182,173,176,175,175,177
7,173,173,181,174,177,176,174,177,175,173
8,179,173,178,173,180,180,169,177,176,176
9,177,175,170,174,182,178,174,172,178,174
10,177,178,176,180,182,176,177,173,178,176
11,177,179,173,180,180,179,178,175,178,182
12,176,179,174,178,181,181,177,169,179,178
13,176,176,175,179,184,178,173,172,182,183
14,176,176,172,178,184,179,168,174,178,181
15,174,177,170,179,185,179,172,171,180,183
16,178,178,172,185,189,180,173,174,181,184
17,176,179,172,178,187,180,173,170,185,182
18,177,184,173,182,190,182,174,177,177,181
19,175,177,173,177,190,182,175,176,184,185
20,175,176,174,180,188,182,175,176,182,185
21,175,181,174,176,186,180,175,175,179,182
22,177,178,175,178,190,180,174,176,176,183
23,176,181,177,177,183,180,177,177,177,182
24,179,182,178,177,185,176,176,176,176,183
25,178,182,176,178,185,176,174,176,179,180
26,178,182,175,178,186,180,175,178,179,182
27,179,177,180,178,184,180,175,180,176,182
28,178,177,180,175,191,180,177,179,178,184
29,179,177,180,176,184,183,172,181,177,186
30,179,177,180,180,186,179,174,178,174,184
