1,177,171,174,172,168,171,175,171,174,177
2,174,171,173,175,169,174,175,171,174,177
3,179,168,171,170,169,172,171,171,174,173
4,178,170,173,174,171,172,175,170,174,175
5,178,167,175,174,171,169,174,170,175,175
6,175,166,180,174,176,170,174,170,174,175
7,175,167,180,177,171,168,174,170,174,177
8,181,169,180,174,171,168,172,174,173,177
9,181,169,177,166,170,167,172,171,173,176
10,176,167,177,166,170,166,170,170,173,177
11,176,170,173,166,170,166,170,168,174,176
12,176,163,174,166,170,166,173,168,171,176
13,176,164,175,166,170,166,173,168,171,176
14,176,163,176,166,166,166,174,168,171,176
15,176,163,176,166,166,166,175,168,171,176
16,176,163,173,166,165,164,175,168,171,176
17,176,163,171,166,166,164,175,172,171,178
18,176,163,171,166,165,166,175,170,171,176
19,176,163,172,167,165,164,175,170,172,176
20,176,163,171,167,165,164,175,170,172,176
21,176,163,173,167,165,164,175,170,171,176
22,176,163,173,167,165,165,175,170,171,176
23,176,166,171,167,165,165,175,170,171,177
24,176,162,171,167,165,165,176,170,171,177
25,176,162,171,167,165,166,176,170,171,176
26,176,162,171,167,165,166,176,168,171,176
27,176,162,171,167,168,166,176,168,171,176
28,176,162,171,167,167,166,176,167,171,176
29,176,162,171,167,167,165,176,167,171,176
30,176,162,171,167,167,165,176,167,171,174
