1,175,176,171,178,168,175,177,171,179,171
2,177,173,171,177,169,174,174,175,179,174
3,171,174,172,173,171,174,172,176,179,176
4,167,173,167,171,170,173,172,176,180,176
5,167,171,171,178,175,173,174,176,182,176
6,168,171,167,178,171,173,171,176,181,176
7,169,164,171,178,167,173,171,170,181,176
8,168,167,167,178,166,173,171,174,181,177
9,170,170,167,178,165,173,171,170,175,177
10,170,171,171,174,164,173,172,171,167,177
11,172,170,167,174,169,173,172,171,166,177
12,174,172,167,170,165,174,172,172,174,179
13,174,173,166,174,168,173,172,169,170,179
14,174,172,168,170,164,173,172,168,164,179
15,173,172,168,170,164,173,172,168,164,179
16,173,172,168,169,166,173,172,170,164,179
17,173,172,168,169,167,173,172,170,164,180
18,173,172,168,169,167,173,171,170,164,180
19,173,172,168,169,164,173,168,168,164,180
20,176,172,168,169,164,173,170,168,164,177
21,176,171,171,169,166,173,170,168,164,177
22,173,171,171,169,164,173,168,168,164,177
23,173,171,171,169,168,173,168,168,164,177
24,173,171,171,169,164,173,168,168,164,177
25,173,171,171,169,164,173,168,169,164,174
26,173,174,168,169,164,173,168,169,164,174
27,173,174,168,169,164,173,170,169,164,175
28,173,174,168,169,164,173,170,169,164,175
29,173,174,168,169,164,173,170,169,164,175
30,173,174,168,169,164,173,168,169,164,175
